Timestamp,Location_X,Location_Y,Location_Z,Velocity_X,Velocity_Y,Velocity_Z,Throttle,Brake,Steer,Gear,Frame_Index
1728949668.7803233,-45.32595443725586,-5.047049522399902,0.0020406341645866632,-0.021165790036320686,-8.091757774353027,1.1348723774062819e-06,0.35355344414711,0.0,-0.0014534322544932365,1,119
1728949668.8274271,-45.32684326171875,-5.418705940246582,0.0020408248528838158,-0.020695362240076065,-8.092109680175781,-1.2969970839549205e-06,0.35172051191329956,0.0,-0.0006357255624607205,1,120
1728949668.8803751,-45.32788848876953,-5.851708889007568,0.002042312640696764,-0.020542826503515244,-8.078263282775879,-9.536742595628311e-08,0.3473152220249176,0.0,-0.0005661552422679961,1,121
1728949668.926484,-45.329124450683594,-6.352838516235352,0.0020446395501494408,-0.020611263811588287,-8.071078300476074,-1.3160705520931515e-06,0.36259979009628296,0.0,-0.00043982735951431096,1,122
1728949668.981485,-45.32991409301758,-6.668642044067383,0.002045326167717576,-0.02124693989753723,-8.077430725097656,-1.1396407444408396e-06,0.3782705068588257,0.0,-0.0006948008667677641,1,123
1728949669.0273867,-45.33123016357422,-7.1667070388793945,0.0020458220969885588,-0.022340325638651848,-8.075173377990723,1.1682510603350238e-06,0.3812713921070099,0.0,-0.0006220098002813756,1,124
1728949669.0824127,-45.332035064697266,-7.475017070770264,0.0020451354794204235,-0.02110872231423855,-8.07079792022705,-1.8835066839528736e-06,0.3863961696624756,0.0,0.0,1,125
1728949669.1288645,-45.33333206176758,-7.975417137145996,0.0020437240600585938,-0.02086758241057396,-8.07321548461914,-5.81741346650233e-07,0.3779090344905853,0.0,0.0,1,126
1728949669.18029,-45.33414077758789,-8.280170440673828,0.0020412825979292393,-0.02200240269303322,-8.088504791259766,5.960464477539062e-07,0.3636254668235779,0.0,-0.0006155604496598244,1,127
1728949669.2277722,-45.33544921875,-8.776070594787598,0.0020405577961355448,-0.021172944456338882,-8.089478492736816,-1.0681152389224735e-06,0.354717880487442,0.0,0.0,1,128
1728949669.2803063,-45.33625793457031,-9.081802368164062,0.0020401000510901213,-0.022010155022144318,-8.0828275680542,-6.151199158921372e-07,0.34928974509239197,0.0,-0.0006155604496598244,1,129
1728949669.3267298,-45.33760070800781,-9.580777168273926,0.002041892847046256,-0.021702958270907402,-8.079490661621094,-6.818771112193645e-07,0.35968470573425293,0.0,0.0,1,130
1728949669.3804383,-45.33877182006836,-10.01759147644043,0.0020419310312718153,-0.021613217890262604,-8.086739540100098,1.1682510603350238e-06,0.365844190120697,0.0,0.0,1,131
1728949669.4259977,-45.33948516845703,-10.385761260986328,0.002042426960542798,-0.007736860774457455,-8.086113929748535,-1.5687942322983872e-06,0.3694947361946106,0.0,0.006155607756227255,1,132
1728949669.4798074,-45.339881896972656,-10.824042320251465,0.0020439529325813055,-0.0012947359355166554,-8.070874214172363,-1.115798909268051e-06,0.37096473574638367,0.0,0.004230509512126446,1,133
1728949669.5255408,-45.33998107910156,-11.06816291809082,0.0020446013659238815,0.0014053103514015675,-8.071051597595215,1.0490417423625331e-07,0.37184202671051025,0.0,0.003852312918752432,1,134
1728949669.5804582,-45.33998107910156,-11.505269050598145,0.002044029301032424,0.0050432514399290085,-8.084513664245605,-5.149840944795869e-07,0.3595131039619446,0.0,0.0032555980142205954,1,135
1728949669.626432,-45.33980941772461,-12.006518363952637,0.0020442581735551357,0.006827645003795624,-8.081318855285645,-1.2588500339916209e-06,0.36753931641578674,0.0,0.0023032824974507093,1,136
1728949669.6806808,-45.339622497558594,-12.32082462310791,0.002044410677626729,0.00783839263021946,-8.07133960723877,1.3113021850585938e-06,0.3599865436553955,0.0,0.0020837062038481236,1,137
1728949669.7276595,-45.33921432495117,-12.811948776245117,0.002044143620878458,0.009052831679582596,-8.072678565979004,-7.05719003235572e-07,0.368404358625412,0.0,0.0013867917004972696,1,138
1728949669.7799897,-45.338924407958984,-13.118836402893066,0.002042579697445035,0.00953542347997427,-8.084383010864258,2.6226044269606064e-07,0.3757202923297882,0.0,0.0011323104845359921,1,139
1728949669.8263717,-45.33839797973633,-13.61590576171875,0.002042426960542798,0.01027421373873949,-8.083706855773926,-2.8610227786884934e-07,0.3719747066497803,0.0,0.001010760897770524,1,140
1728949669.8797548,-45.338035583496094,-13.923721313476562,0.0020421219523996115,0.010667321272194386,-8.07703685760498,-2.5749204723979346e-07,0.3724643886089325,0.0,0.0006732309120707214,1,141
1728949669.9256744,-45.337581634521484,-14.292617797851562,0.0020418167114257812,0.010829398408532143,-8.080324172973633,4.7206876274685783e-07,0.3691171705722809,0.0,0.0005661552422679961,1,142
1728949669.9795492,-45.337039947509766,-14.73119068145752,0.0020416639745235443,0.00979437492787838,-8.086752891540527,2.8896331514260964e-06,0.34437787532806396,0.0,-0.0002485241857357323,1,143
1728949670.0261538,-45.33652877807617,-15.1080961227417,0.0020433806348592043,0.015386314131319523,-8.080052375793457,1.945495569088962e-06,0.22147639095783234,0.0,0.006796892266720533,1,144
1728949670.0819328,-45.33534240722656,-15.552749633789062,0.0020504379644989967,0.029143279418349266,-8.040239334106445,-1.182556161438697e-06,0.1777314692735672,0.0,0.005087635479867458,1,145
